77,77,77,79.9,80.93,
1.8,1.76,1.66,2.22,1.72,
634
486
95,95,95,90.71,93.65,
77,77,76.73,79,78.74,
2.23,2.16,2.11,2.13,1.67,
634
62
93,93,93,90.53,93.45,
79,79,79,80.53,80.44,
1.86,1.8,1.73,1.95,1.59,
634
5
88,88,88,89.47,92.04,
77,77,77,79,79,
1.99,1.93,1.87,1.83,1.73,
634
10
91,91,91,94.52,96.76,
77,77,77,77,77,
1.83,1.75,1.7,2.51,2.3,
634
15
91,91,91,90.6,90.33,
77,77.89,78.07,79.42,80.74,
2.01,1.92,1.86,2.42,2.22,
634
10
90,90,90,93.04,93,
80.34,81.11,82,80.9,81,
2.26,2.21,2.18,2.54,2.17,
634
12
93,93,93,92.09,93.09,
79.89,80.63,81,79.93,79.15,
2.3,2.24,2.22,2.33,2.12,
634
50
95,95,95,88.04,87.93,
79.89,80.86,81,79,77.96,
2.33,2.28,2.22,1.83,1.4,
634
15
93,93,93,88.07,88.23,
80.45,80.03,80.2,77.92,78.84,
2.26,2.21,2.17,2.23,1.76,
634
65
93,93,93,87.98,86.96,
79.34,79.44,80.2,79.47,80.04,
2.1,2.02,1.94,2.54,2.13,
634
0
91,91,91,93.6,93.92,
79.34,79.44,80.2,77.58,77.15,
2.41,2.33,2.29,2.67,2.38,
634
15
95,95,95,94.39,94.84,
79.34,79.67,80.47,79.82,80.85,
2.5,2.41,2.35,2.45,2.19,
634
10
95,95,95,94.02,93.96,
81.45,81.7,82,77,77,
2.27,2.2,2.16,2.39,2.38,
634
189
97,97,97,93.83,94.77,
81,81,81,79,79,
2.24,2.18,2.15,2.47,2.3,
634
15
97,97,97,91.19,91,
79.78,81.04,82,75,75,
2.14,2.1,2.05,2.6,2.12,
634
55
95,95,95,95,95,
80.34,81.34,82,78.6,80.15,
2.36,2.27,2.22,2.35,2.02,
634
1765
95,95.34,95.45,95.48,95,
80.34,81.11,82,80.56,81,
2.2,2.14,2.08,2.29,2.12,
634
59
97,97,97.02,98.53,98.11,
79.89,80.63,81.27,80.55,81.26,
1.97,1.91,1.84,2.52,2.09,
634
57
97,97,97.01,97.88,96.12,
81.45,81.93,82.27,82,82,
2.31,2.21,2.13,2.5,2.18,
634
30
97,97,97,96.01,95.39,
79.78,81.04,82,79.42,79,
2.29,2.23,2.18,2.59,2.21,
634
95
95.34,96.07,96.59,97,97.92,
79.34,80.34,81,80.56,81,
2.27,2.21,2.17,2.46,2.16,
634
40
93,93,93,96.02,95.96,
80.89,81.41,82,81.66,82.69,
1.94,1.89,1.82,2.29,1.71,
634
45
95,95,95,97,97,
79.89,80.63,81.27,80.62,82.34,
2.27,2.2,2.14,2.39,2.06,
634
60
95,95,95.65,93.31,89.35,
81.45,81.7,82,81,81,
2.3,2.23,2.18,2.22,1.94,
634
37
95,95,95,93.32,93.38,
80.89,81.86,82,79,77.29,
2.16,2.08,2,2.31,2.08,
634
65
91.89,91.8,92.16,96.02,96.93,
81.45,82,82,75,75,
1.96,1.89,1.8,2.52,2.26,
634
40
95,95,95,97,97,
79.89,80.63,81.27,79.74,79.19,
2.41,2.35,2.32,2.36,2.17,
634
50
95,95,95,98.46,99.42,
81.01,82.59,83.22,79.79,78.9,
2.54,2.48,2.47,2.26,2.05,
634
40
85.66,84.75,84.01,93.98,94.04,
77,77,77,76.64,77.77,
1.82,1.76,1.71,2.2,1.98,
634
73
88,88,88,81.51,82.36,
77,77,77,75.98,76.04,
1.65,1.59,1.48,1.83,1.76,
634
65
90.55,91.03,90.67,80.36,79,
77,77,77,75,75,
2.02,1.96,1.89,1.97,1.77,
634
25
90.22,91.04,90.14,88.92,88.08,
79,79,79,73,73,
1.99,1.95,1.87,1.98,1.71,
634
50
91,91.73,91.66,94.43,94,
77.34,78.56,79,73.79,73,
2.26,2.2,2.15,2.12,1.81,
634
5
97,97,97,95.1,95,
77.34,78.56,79,77.65,78.25,
2.11,2.07,2,2.33,1.99,
634
15
97,97,97,98.18,98.08,
77,77,77,76.85,77.34,
2.13,2.06,2.01,2.25,1.92,
634
10
99,99,99,99,99,
77.34,78.56,79,77.45,77.69,
2.12,2.07,2.02,2.53,2.03,
634
10
99,99,99,97,97.19,
77.34,78.34,79,75,75,
2.13,2.07,2,2.33,2.06,
634
0
97,97,97,97.83,97.08,
78.23,79.07,80.47,73,73,
2.09,2.01,1.95,2.26,2.08,
634
0
99,99,99,97,97,
79.89,80.41,81,72.19,73.2,
2.06,2.02,1.95,2.41,2.26,
634
15
97,97,97,97.64,97,
77.12,78.26,80.2,71.55,72.29,
2.02,1.96,1.89,2.49,2.4,
634
10
97,97,97,97.31,97,
74.23,76.41,77,71.3,71.98,
1.82,1.78,1.71,2.4,2.16,
634
15
95,95,95,97.07,97.08,
75.67,77.45,79.27,73.58,74.33,
1.82,1.79,1.72,2.45,2.13,
634
10
97,97,97,99,99,
77.89,78.63,79,75.96,75.42,
2.16,2.12,2.08,2.19,2.07,
634
0
99,99,99,96.4,96.08,
79,79,79,77.17,75.82,
1.98,1.92,1.85,2.23,2.16,
634
15
99,99,99,95,95,
77,77.67,77.8,72.37,70.15,
1.97,1.9,1.85,2.21,2.01,
634
10
99,99,99,95.23,94.87,
78.45,79,79,72.02,72.78,
2.02,1.97,1.91,1.95,1.64,
634
15
97,97,97,97,97,
78.11,78.49,78.07,72,72,
2.05,2.01,1.94,1.98,1.77,
634
34
97,97,97,97.23,96.15,
77,77.67,77.8,73.8,73.74,
2.15,2.1,2.05,2.23,1.83,
634
15
99,99,99,95.83,95.08,
79.34,80.11,81,73.81,74.69,
2.13,2.08,2.02,2.25,1.82,
634
55
95,95,95,95.23,94.29,
79.34,79.44,80.2,73.82,73.15,
1.94,1.91,1.86,2.01,1.69,
634
15
97,97,97,96.4,96.08,
77,76.78,76.73,72.75,72.03,
1.96,1.92,1.87,2.1,1.79,
634
15
99,99,99,98.47,97.12,
70,70.67,70.8,68.3,69.69,
1.89,1.85,1.78,1.88,1.74,
634
15
99,99,99,96.47,95.66,
68,68,68,68.55,69.07,
1.84,1.8,1.73,1.91,1.6,
634
15
97,97,97,94.4,94.08,
68.34,70,70,66.91,68.07,
1.81,1.75,1.68,2.01,1.7,
634
15
95,95,95,94.4,94.08,
68.89,70,70,67.39,69,
1.73,1.68,1.6,1.89,1.78,
634
10
97,97,97,97,97,
74.78,75.82,77,68,66.29,
1.84,1.8,1.73,1.81,1.6,
634
15
97,97,97,95.98,96.04,
79.78,79.92,80.93,70,70,
1.94,1.88,1.82,1.52,1.18,
634
15
97,97,97,95.23,94.15,
75,75,75,70.51,69.02,
2.01,1.97,1.91,1.63,1.29,
634
0
99,99,99,95.98,96.68,
66,66,66,66,66,
1.88,1.84,1.77,1.55,1.54,
634
10
99,99,99,95.98,96.04,
68,68,68,65.7,65.21,
1.86,1.8,1.7,1.67,1.61,
634
15
95,95,95,91,91,
66,66,66,66,66,
1.85,1.82,1.74,1.43,1.27,
634
10
95,95,95,91.97,90.15,
63,63,63,63.98,64.81,
1.89,1.83,1.75,1.35,1.24,
634
15
92.11,92.65,91.9,93,93,
64,64,64,64,64,
1.89,1.83,1.76,1.48,1.45,
634
15
91.55,91.11,91,91.79,91,
66,66,65.33,64,64,
1.62,1.57,1.5,1.5,1.43,
634
35
91,91.21,91,90,90,
63,63,63,64.33,64.49,
1.45,1.4,1.31,1.56,1.53,
634
5
91,91,91,90,90,
66,66,66,66.23,66.23,
1.5,1.44,1.33,1.39,1.34,
634
15
88.55,88.54,88.23,88,88,
64.89,65.41,66,65.48,65.31,
1.62,1.54,1.43,1.2,1.13,
634
15
88,88,88,88,88,
63,63,62.6,63.55,64,
1.41,1.34,1.25,1.05,0.98,
634
5
88,88,88,90,90,
66.89,67.41,68,63.92,65.25,
1.56,1.49,1.4,1.1,1.03,
634
100
88,88,88,86.06,86,
64.89,66,66,67.25,67.36,
1.54,1.46,1.37,1.1,1,
634
86
86,86.81,86.67,88,88,
64.89,65.86,66,64.01,64.71,
1.5,1.38,1.24,0.96,0.88,
634
15
88.34,88.33,88.94,86,86,
64.34,65.34,66,63,63,
1.47,1.43,1.33,1.07,0.99,
634
15
90,90,90,86,86,
64.89,65.86,66,63.59,63.42,
1.5,1.44,1.33,1.06,1.01,
634
15
90,90,90,86,86,
64,64,64,63.73,64.05,
1.5,1.45,1.36,1.08,1.01,
634
15
88,88,88,86,86,
61,61,61,61.88,62.97,
1.49,1.41,1.31,0.45,0.38,
634
165
86.55,86.04,86,82,82,
63,63,63,55,55,
1.29,1.2,1.1,0.34,0.24,
634
130
86,86,86,86,86,
61,61,61,58.32,58.8,
1.06,0.87,0.63,0.49,0.4,
634
440
84.55,85.15,84.83,84,84,
60.4,60.69,60.9,58.4,58.2,
0.82,0.68,0.49,0.56,0.54,
634
469
88,88,88,82.02,82.31,
59,59,59,58.63,58.73,
1.16,1.01,0.9,0.59,0.6,
634
360
88,88,88,82.07,82,
60.45,61,61,56.66,57,
1.25,1.16,1.03,0.45,0.42,
634
47
86,86,86,82.29,82,
57,57,57,57.01,57.07,
1.12,1.05,0.9,0.6,0.52,
634
10
84.55,85.03,84.67,81.07,81,
55,55,55,60.86,61.05,
0.97,0.9,0.73,0.69,0.65,
634
32
88,88,88,81,81,
62.66,62.56,61.8,61,59.76,
1.39,1.3,1.18,1.07,1.01,
634
3
84.55,84.81,84.63,78.4,77,
64,64,64,59,58.88,
1.47,1.41,1.3,1.12,1.09,
634
97
90,90,90,78.6,77.99,
66,66,66,59.21,59.03,
1.7,1.68,1.58,1.21,1.21,
634
15
88,88,88,77.53,76.46,
61,61,61,59,59,
1.56,1.49,1.39,1.1,1.11,
634
15
86,86,86,76.96,75.21,
63,63,62.92,59,58.75,
1.49,1.38,1.27,1.52,1.55,
634
15
82,82,82,75,75,
59,59,59,50,50,
1.55,1.48,1.39,1.31,1.3,
634
68
76.66,77.15,76.5,75,75,
50,50,50,50,50,
1.31,1.22,1.14,1.58,1.58,
634
12
79.22,79.04,78.08,77,77,
50,50,50,48,48,
1.39,1.29,1.2,1.57,1.59,
634
150
79,79,79,77,77.28,
48,48,48,48.89,50,
1.58,1.47,1.29,1.39,1.37,
634
35
82,82,82,77.66,77.8,
48,48,48,47.96,49.74,
1.43,1.37,1.29,1.48,1.49,
634
0
81.55,81.13,81,79,79,
48,48,48,49.22,50.47,
1.49,1.43,1.34,1.36,1.35,
634
10
82.11,81.76,81.01,79.22,80.98,
50,50,50,49.7,51.1,
1.57,1.51,1.33,1.17,1.11,
634
10
82.11,82.09,82,77.74,77.28,
52,52,52,50.27,51.69,
1.44,1.37,1.25,1.19,1.19,
634
10
81.77,81.25,81,81,81,
50,50,50,50.02,51.2,
1.46,1.41,1.3,1.39,1.36,
634
45
81.55,81.53,81.04,82,82,
48,48,48,50.78,51.81,
1.46,1.4,1.28,1.66,1.7,
634
15
81.55,80.94,80.41,79,79.7,
50,50,50,51.78,52.56,
1.41,1.38,1.25,1.24,1.19,
634
32
80.11,79.6,79.02,77.39,77.7,
50,50,50,50.2,50.47,
1.34,1.28,1.13,1.31,1.3,
634
10
79,79,79,79,79,
46,46,46,48.79,48,
1.52,1.44,1.33,1.32,1.3,
634
7
78.11,77.94,77.44,75,75,
48,48,48,50.23,50.33,
1.38,1.32,1.2,1.15,1.1,
634
15
77.55,77.27,77,74.26,73.39,
50,50,50,51.38,51.24,
1.31,1.27,1.15,0.98,0.93,
634
13
79,79,79,75.4,73.06,
54.56,56.93,57,58.49,57.48,
1.39,1.32,1.17,0.79,0.78,
634
15
79,79,79,75,75,
59,59,59,57.89,57.02,
1.38,1.24,1.12,1.39,1.51,
634
0
81,81,81,77.36,75.6,
59,59,59,56.64,57.67,
1.96,1.75,1.54,1.83,1.92,
634
15
81,81,81,75,75.32,
54,54,54,50.79,50,
1.74,1.61,1.43,1.66,1.61,
634
10
81,81,81,79,79.05,
52,52,52,50.2,50.18,
1.68,1.54,1.36,1.53,1.55,
634
15
82,82,82,81,81,
52,52,52,49.77,50.61,
1.71,1.5,1.24,1.44,1.39,
634
15
82,82,82,76.16,75,
52.89,54,54,50.12,49.86,
1.69,1.5,1.29,1.21,1.2,
634
0
79.22,78.95,77.88,70.22,66.63,
55,55,55,59,58.82,
1.49,1.33,1.13,1,0.93,
634
43
81,81,81,64.65,66.11,
59,59,59,52,52,
1.7,1.58,1.35,0.47,0.5,
634
282
76.88,75,75,64.37,64,
54,54,54,49.08,52,
1.6,1.36,1.09,0.6,0.61,
634
10
77.44,75.52,73.66,66.87,65.13,
52,52,52,46,46,
1.53,1.33,1.16,0.77,0.75,
634
15
76.11,75.35,75,66.36,66.82,
48,48,48,46,46,
1.71,1.64,1.54,0.88,0.82,
634
15
74.66,73.8,73,71,71.99,
45,45,45,45,45,
1.63,1.55,1.46,1.49,1.51,
634
15
73.66,72.22,72,75,75.68,
45,45,45,46,46,
1.55,1.46,1.38,1.42,1.45,
634
10
75.88,74.45,72.68,73,73.41,
46,46,46,48,48,
0.93,0.81,0.64,1.1,1.06,
634
76
75.55,75,75,70.28,70,
48,48,48,51.68,52,
0.98,0.82,0.68,0.79,0.7,
634
60
77,77,77,75.07,75,
50,50,50,53.29,54,
1.15,1.04,0.94,0.53,0.53,
634
190
77,77,77,76.58,76.59,
52.55,53.19,53.07,50,50,
1.13,1.01,0.91,0.95,0.95,
634
60
74.66,73,73,75,75,
50,50,50,48.79,48,
1.61,1.52,1.4,1.19,1.16,
634
15
75.55,75.1,75,77,77,
46,46,46,46.18,47.41,
1.47,1.37,1.26,1.32,1.35,
634
0
72.1,70.21,68,73.97,72.29,
48,48,48,47.57,48,
0.88,0.75,0.55,0.86,0.83,
634
50
74.66,72.64,72,73.18,73.11,
48,48,48,46.39,47.38,
0.98,0.85,0.65,0.92,0.91,
634
105
76.33,74.72,73.05,75.99,76.1,
48,48,48,46.87,48,
1.14,1.03,0.86,1.09,1.09,
634
0
75.88,74.09,72.07,76.58,75.59,
48,48,48,47.55,49,
0.89,0.77,0.54,1.08,0.94,
634
15
74.1,73.47,70.63,74.58,75.26,
48.89,49.86,49.71,47.32,48,
0.64,0.51,0.25,0.8,0.74,
634
475
66.64,66.2,63.28,72.44,72,
50,49.4,48.93,47.85,48,
0.66,0.59,0.25,0.68,0.71,
634
590
67.44,64.9,64,72,72,
48,48,48,46,46,
0.67,0.59,0.47,0.61,0.57,
634
500
65.11,64.8,64.6,72.51,73.53,
57,56.54,56.87,52,52,
0.7,0.64,0.57,0.6,0.61,
634
530
65.11,64.8,64.6,72.51,73.53,
55,55,55,52,52,
0.68,0.65,0.6,0.52,0.54,
634
905
64,65.12,65.73,73.62,72.68,
52,52,52,52,51.48,
0.49,0.46,0.41,0.42,0.42,
634
955
70,70,70,76.02,75.96,
50,50,50,49.64,50.59,
0.53,0.46,0.39,0.73,0.74,
634
1075
72.32,71.74,67.75,75.83,75.08,
51.45,52,52,51.98,56.81,
0.73,0.61,0.42,1,0.84,
634
199
74.65,71.74,70,61,61.03,
54,54,53.73,48.34,54.93,
0.99,0.85,0.72,0.54,0.49,
634
367
70.89,69.59,67.48,68.07,68.26,
55,55,55,52.59,53.85,
0.96,0.85,0.69,0.72,0.72,
634
692
73,73,73,68.12,65.43,
54,54,54,49.96,49.94,
1.38,1.22,1.06,0.81,0.64,
634
365
70.55,70.56,70.42,64.31,63.48,
48,48,48,43.47,43,
1.98,1.92,1.84,1.4,1.32,
634
133
65.66,66.15,65.5,63.47,61.96,
39,39,39,40.02,39.96,
1.98,1.91,1.82,1.28,1.18,
634
105
64.55,64.88,64.65,64,64,
36,36,36,38.25,40.35,
2.02,1.82,1.58,1.06,0.89,
634
244
65.22,65.45,64.51,66.01,66.02,
36,36,36,41.98,41.87,
1.62,1.53,1.43,0.9,0.88,
634
215
70,70,70,66,66,
37,37,37,41,41,
1.16,1.08,0.94,0.73,0.73,
634
104
73,73,73,72.51,73.81,
41,41,41,44.62,47.63,
1.25,1.11,0.95,1.03,0.95,
634
35
78.88,77.79,77,68.02,64.44,
43,43,43,49.1,48.44,
1.21,1.15,0.98,0.91,0.9,
634
6
72.77,71.78,70.65,59.23,59,
48,48,48,41,41,
0.99,0.88,0.73,0.69,0.59,
634
393
70.22,69.52,68,66,66,
46,46,46,41,41,
0.76,0.61,0.43,0.61,0.61,
634
225
73,73,73,69.8,67.93,
43,43,43,43,43,
0.96,0.81,0.65,0.82,0.72,
634
235
73.55,73.07,73,69.12,67.93,
45,45,45,42.64,43,
1.62,1.52,1.44,0.89,0.76,
634
105
75.33,73.4,72,68.13,66.78,
43,43,43,41,41,
1.56,1.49,1.42,0.87,0.7,
634
196
78.66,77.07,77,74.89,74.42,
46,46,46,48,48,
1.27,1.21,1.05,0.82,0.69,
634
216
81.55,81,81,76.78,75.55,
52,52,52,48,48,
1.48,1.39,1.32,0.7,0.65,
634
78
82.11,81.51,81,78.33,77,
53.66,53.33,52.53,51.96,52,
1.32,1.25,1.07,0.82,0.66,
634
126
82,82,82,77.21,77,
48,48,48,57,56.66,
1.37,1.28,1.13,0.76,0.68,
634
41
81,81,81,70.12,64.88,
52,52,52,58.58,57,
1.25,1.19,1.02,0.73,0.62,
634
150
66.77,66.34,66.47,66.84,65.5,
55,55,55,54.39,54,
1.63,1.59,1.45,1.12,0.78,
634
148
71.11,71.35,70.86,67.2,64.96,
48,48,48,50,50,
1.3,1.18,1.04,0.71,0.54,
634
56
70.44,68.98,66.79,70,70,
52,52,52,52,52,
1.29,1.21,1.05,0.68,0.61,
634
315
74.22,73.03,72,71.24,70.96,
46,46,46,49.64,51.28,
0.97,0.87,0.71,0.66,0.61,
634
281
77.44,74.47,73,74.56,72.48,
46,46,46,50,50,
1.02,0.9,0.74,0.78,0.7,
634
265
77.22,76.18,75,71.38,70.96,
48,48,48,50,50,
1.06,0.95,0.8,1.08,0.76,
634
60
77.22,75.6,75,73.58,73,
48,48,48,49.07,49.49,
1.16,1.08,0.91,1.32,0.97,
634
60
77,77,77,75.78,75.96,
48,48,48,50.42,51.38,
1.19,1.14,0.98,1.36,0.98,
634
265
78.11,78.5,77.88,73.66,73,
48,48,48,55.79,55.7,
1.16,1.08,0.94,1.2,0.75,
634
110
83.77,83.74,82.33,74.45,73,
54,54,54,59.67,60.92,
1.3,1.24,1.09,1.27,0.93,
634
250
81.53,81.43,81,73.97,72.65,
59,59,59,55.31,55.43,
1.38,1.31,1.21,1.12,1.06,
634
15
76.11,77.01,76.51,70.82,70.92,
54,54,54,47.58,46,
1.94,1.84,1.77,1.84,1.62,
634
15
80.11,79.43,78.81,73.97,73,
48,48,48,46.82,48,
2.17,2.1,2.05,1.51,1.16,
634
15
80.66,80.39,79.55,72.02,71.04,
48,48,48,50.7,50,
1.85,1.81,1.75,1.62,1.16,
634
15
75,75,75,72.24,72,
50,50,50,47.07,47.85,
1.78,1.71,1.64,1.89,1.38,
634
10
75,75,75,73.9,73.92,
48,48,48,45.53,45.93,
1.59,1.52,1.44,1.9,1.49,
634
30
80.11,79.11,78.58,75,75,
50,50,50,48.56,49.71,
1.71,1.62,1.53,1.69,1.19,
634
15
80.66,79.91,79.22,75.82,74.88,
55,55,55,50,50,
1.72,1.62,1.55,1.59,1.27,
634
0
80.66,79.82,79.02,77.59,79.16,
52,52,52,48,48,
1.74,1.63,1.55,1.53,1.16,
634
0
79.55,79.88,79.65,79.78,79.96,
50,50,48,48.78,51.56,
1.7,1.66,1.57,1.8,1.49,
634
75
81.22,81.21,80.29,81.45,79.36,
53.66,54,53.33,52.65,53.85,
1.65,1.6,1.5,1.96,1.22,
634
0
84,84,84,81.87,80.67,
55,55,55,55.65,56.85,
1.28,1.22,1.11,2.02,1.39,
634
10
85.66,85.24,84.45,84.82,84.62,
57,57,57,54.25,56.63,
1.17,1.11,0.98,1.95,1.24,
634
110
87.45,87.35,87.39,87.83,87,
59,59,59,56.9,60.48,
1.17,1.11,0.98,2.23,1.81,
634
625
91.11,91,91,89.17,89.92,
59,59,59,60.76,64.46,
1.89,1.84,1.76,2.06,1.65,
634
95
90,90,90,79.49,77.16,
63,63,63,61.03,60.93,
1.75,1.65,1.53,2.24,1.54,
634
180
84,84,84,80.67,80.33,
59,59,59,51.69,55.81,
1.95,1.85,1.75,2.4,1.72,
634
170
81.77,81.26,81,78.33,77.08,
54,54,54,49.43,53.41,
1.67,1.62,1.53,2.52,1.99,
634
50
80.66,80.08,79.43,77.84,76.15,
48,48,48,46.82,47.85,
1.84,1.77,1.7,2.65,2.08,
634
195
82.55,82.86,82.55,82.83,80.92,
50,50,50,49.72,51.71,
1.83,1.78,1.7,2.65,1.96,
634
235
85.33,84.88,83.32,81.11,81,
52,52,52,51.07,51.85,
2.03,1.96,1.88,2.54,1.87,
634
85
85.11,84.84,84.24,83.33,83,
52,52,52,48.46,51.56,
2.19,2.09,1.99,2.65,1.99,
634
10
89.66,89.39,88.47,90.4,90.5,
54,54,54,56.48,57,
2.4,2.3,2.23,2.6,1.75,
634
75
92.22,92.59,91.34,86.99,86,
57,57,57,62.76,66.23,
1.99,1.88,1.77,2.46,1.77,
634
0
88.55,88.38,88.02,82.13,81.52,
63,63,63,64.4,62.83,
2.08,1.98,1.87,2.48,1.58,
634
0
90,90,90,82.52,81.12,
59,59,59,60.84,58.34,
2,1.95,1.89,2.7,2.26,
634
15
86,86,86,80.61,79.79,
64,63.37,62.73,54.63,54,
2.08,2.04,1.99,2.65,2.02,
634
0
84.55,84.62,84.24,82.11,81.48,
55,55,55,51.61,51.71,
2.19,2.1,2.01,2.57,1.8,
634
80
84.55,85.2,84.87,83.33,82.08,
52,52,52,49.72,51.71,
2.15,2.1,2.05,2.71,1.97,
634
10
88,88.62,88.27,86.83,86.08,
54,54,54,54.05,56.46,
2.11,2.05,1.99,2.35,1.76,
634
15
88.22,88.83,87.56,81.53,79.2,
57,57,57,64.02,65.85,
1.74,1.7,1.62,2.67,2.32,
634
50
90.55,90,90,81.51,81.48,
64,65.12,65.33,61.95,59.37,
1.81,1.72,1.6,2.2,1.8,
634
35
73.29,72.07,72,73.12,75.96,
59,59,59,58.49,58.85,
1.61,1.56,1.46,2.36,2.25,
634
7
82.11,81.75,81.04,72.41,72.5,
57,57,56.73,54,54,
1.83,1.77,1.71,2.65,2.41,
634
15
79.77,79.25,77.89,73.98,72.58,
50,50,50,52.49,53.47,
2.12,2.08,2.01,2.53,2.15,
634
10
81.22,80.95,79.88,75.8,74,
50,50,50,50,50,
2.36,2.22,2.1,2.43,2.26,
634
0
81,81.48,81,78.2,78.92,
50,50,50,51.64,51.65,
2.25,2.16,2.08,2.52,2.24,
634
7
85.11,85.5,84.88,83.18,82.15,
54,54,54,54,53.66,
2.38,2.23,2.11,2.28,2.01,
634
70
90.55,90.77,90.26,87.18,85.16,
54,54,54,58.17,58.23,
2.62,2.43,2.3,2.17,1.78,
634
35
91.11,90.67,90.03,82.79,81.12,
59,59,59,58.54,55.44,
2.2,2.02,1.89,2.22,1.77,
634
15
89.66,89.98,89.1,85.43,85,
59,59,58.33,59,58.33,
2.35,2.19,2.02,2.4,1.78,
634
15
88,88,88,84.72,84.92,
63,63,63,64.51,61.93,
2.05,2.01,1.95,2.6,2.03,
634
75
91,91,91,87.4,87.08,
61,61,61,62.28,61,
2.26,2.19,2.15,2.43,1.79,
634
4
93,93,93,92.33,91.5,
61,61,61,59.27,62.63,
2.35,2.14,1.99,2.56,1.8,
634
0
99,99,99,96.71,96.04,
62.66,63,62.33,64.65,65.85,
2.29,2.1,1.96,2.82,2.01,
634
30
97,97,97,99.47,99,
68,68,68,66.27,67.91,
2,1.79,1.61,2.57,2.04,
634
14
101.11,100.41,100,96,94.15,
70,70,70,70.55,70.98,
2.24,2.01,1.83,2.49,1.94,
634
0
99,99,99,94.47,92.23,
68,68,68,64.59,63.48,
2.37,2.14,1.96,2.57,2.22,
634
65
100,100,100,96.05,95.08,
68,68,68,66.42,66,
2.48,2.24,2.04,2.61,2.12,
634
10
99.55,99,99,99.02,98.04,
68,68,68,66,66,
2.54,2.29,2.12,2.74,2.18,
634
0
102.55,102,102,100.83,100.08,
72,72,71.6,70.35,71.71,
2.4,2.2,2.03,2.64,1.93,
634
280
106,106,106,103.83,101.23,
72,72,72,72.25,73.81,
2.28,2.06,1.88,2.89,2.21,
634
15
108,108,108,102.02,100.16,
72,71.85,70.8,72.32,72.93,
2.47,2.26,2.09,3.01,2.31,
634
10
108,108,108,104.71,102.29,
73,73,72.8,72.41,72.93,
2.48,2.24,2.09,2.81,2.19,
634
0
108,108,108,103.71,102.54,
72,72,72,71.62,72.93,
2.78,2.54,2.38,2.66,2.04,
634
8
108,108,108,101.33,100.08,
73,73,73,74.07,73.98,
2.63,2.42,2.27,2.94,2.53,
634
0
108,108,108,103.4,103.08,
70,70,70,70.67,71.86,
2.65,2.44,2.3,2.87,2.35,
634
0
108,108,108,98.64,97.07,
73,73,72.27,74.43,74.82,
2.64,2.46,2.3,2.85,2.47,
634
14
101.99,100.86,98.36,95.89,93.28,
77,76.55,76.47,74.35,73.15,
2.67,2.49,2.32,2.59,2.22,
634
10
106,106,106,95.18,94.08,
77.55,77.52,77.27,75,73.85,
2.31,2.1,1.93,1.75,1.39,
634
10
100.55,100.27,100,94.54,92.08,
73,73,72.47,66.54,64.05,
2.24,2.04,1.87,2.42,2.08,
634
7
99,99,99,91.97,91,
68,68,68,66.55,68.83,
2.35,2.14,1.98,2.97,2.63,
634
12
95.55,95.79,95.45,94.33,93.08,
64,64,63.53,66.89,68,
2.21,2.01,1.83,2.71,2.31,
634
15
100,100,100,99.75,99.54,
66,65.67,64.07,66.42,64.44,
2.21,2,1.8,2.86,2.4,
634
55
104,104,104,102.79,102,
66,66,65.33,70.52,68.91,
2.45,2.23,2.05,2.77,2.27,
634
5
104.55,104.43,104,104.8,105,
66,66,66,70.69,70.44,
2.18,1.95,1.77,2.65,2.12,
634
10
105.66,104.88,104,106.45,106.59,
74.45,75.15,75.53,74.89,75.16,
1.91,1.68,1.47,2.59,2.12,
634
0
109,109,109,106.45,106.59,
76.45,77.15,77.53,74.49,75.32,
1.98,1.78,1.56,2.42,2.07,
634
35
102.88,102.67,100.77,106.69,106.07,
73,73,73,73.65,75.05,
2.19,1.98,1.78,2.24,2,
634
15
102.77,102.15,102,107.39,106.65,
78.11,77.59,77,77.95,78.78,
2.06,1.84,1.63,2.51,2.07,
634
13
107.11,106.51,106,110.1,110.59,
79,79,79,78.11,79.38,
2.09,1.87,1.68,2.43,1.93,
634
13
109.55,109,109,110.35,108.7,
82,82,82,79.98,80.31,
2.21,2.01,1.75,2.71,2.31,
634
15
107.11,106,106,109,109.13,
81,81,81,80,82.67,
2.05,1.83,1.63,2.74,2.31,
634
5
104.99,105.95,103.31,107.66,106.69,
77,77,77,82.29,84,
2.17,1.97,1.77,2.29,1.87,
634
0
104.44,104.05,102,106,104.23,
82,82,81.2,86,86,
1.9,1.7,1.51,2.13,1.62,
634
0
103.88,102.58,100.51,104.8,105,
82,82,81.2,80.97,79,
2.01,1.78,1.58,2.74,2.05,
634
10
106,106,106,100.75,99.48,
75,75,75,81,78.47,
2.1,1.88,1.67,2.44,2.16,
634
0
106,106,106,100.86,101,
81.55,80.4,79.93,77,75.38,
2.31,2.1,1.91,2.42,2.09,
634
222
106,106,106,101.38,101.55,
80.45,79.81,79.93,76.43,75.15,
2.25,2.03,1.84,2.71,2.33,
634
10
104.55,104,104,100.83,100.08,
78.45,78.03,78.2,74.91,76.42,
2.29,2.06,1.88,2.58,2.17,
634
15
108,108,108,101.81,101.08,
75,75,75,75.58,78.14,
2.4,2.16,1.98,2.44,2.11,
634
10
109,109,109,101.88,100.72,
77,76.85,75.8,76.62,77,
2.32,2.08,1.91,2.52,2.1,
634
0
106,106,106,100.05,100,
84,83.85,83.47,77.15,75.44,
